frame.time_epoch	frame.len	eth.src	eth.dst	vlan.id	ip.src	ip.dst	ip.proto	ip.id	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport
1748280880.922145	1099	00:11:22:33:02:01	00:11:22:33:08:09	20	10.0.1.2	10.0.1.3	1	1101				
1748280881.498157	111	00:11:22:33:04:02	00:11:22:33:05:03	10	10.0.2.5	10.0.2.2	1	513				
1748280882.074169	803	00:11:22:33:02:02	00:11:22:33:03:05	10	10.0.1.3	10.0.1.1	17	11324			16515.0	382.0
1748280882.65018	751	00:11:22:33:07:04	00:11:22:33:05:08	10	10.0.2.2	10.0.2.4	17	61982			60825.0	155.0
1748280883.226192	692	00:11:22:33:08:09	00:11:22:33:05:01	10	10.0.2.5	10.0.2.3	1	43058				
1748280883.802203	1053	00:11:22:33:09:08	00:11:22:33:04:02	20	10.0.1.254	10.0.2.2	1	11358				
1748280884.378215	583	00:11:22:33:05:07	00:11:22:33:01:09	20	10.0.2.1	10.0.2.3	1	61794				
1748280884.954226	861	00:11:22:33:01:04	00:11:22:33:02:09	10	10.0.2.4	10.0.2.2	17	62668			23258.0	840.0
1748280885.530238	315	00:11:22:33:09:00	00:11:22:33:00:00	10	10.0.2.3	10.0.2.1	17	4343			5652.0	41.0
1748280886.106249	849	00:11:22:33:08:02	00:11:22:33:09:06	10	10.0.1.3	10.0.1.2	1	34068				
1748280886.682261	1154	00:11:22:33:02:06	00:11:22:33:05:09	10	10.0.2.2	10.0.2.254	6	48397	51534.0	585.0		
1748280887.258272	367	00:11:22:33:08:09	00:11:22:33:00:05	10	10.0.1.254	10.0.2.4	1	34218				
1748280887.834284	135	00:11:22:33:05:02	00:11:22:33:01:07	20	10.0.2.1	10.0.2.3	6	54034	3866.0	658.0		
1748280888.410295	289	00:11:22:33:01:05	00:11:22:33:01:07	20	10.0.1.2	10.0.1.254	17	47188			63649.0	397.0
1748280888.986307	1454	00:11:22:33:08:07	00:11:22:33:01:08	20	10.0.2.3	10.0.2.5	6	20456	4658.0	215.0		
1748280889.562318	1084	00:11:22:33:06:03	00:11:22:33:07:09	10	10.0.1.2	10.0.1.254	1	61398				
1748280890.13833	436	00:11:22:33:08:02	00:11:22:33:01:09	20	10.0.1.254	10.0.2.4	1	2459				
1748280890.714341	859	00:11:22:33:09:03	00:11:22:33:09:01	20	10.0.1.254	10.0.2.5	6	60615	18614.0	410.0		
1748280891.290353	275	00:11:22:33:06:07	00:11:22:33:00:07	20	10.0.2.254	10.0.2.3	6	37615	1372.0	580.0		
1748280891.866364	890	00:11:22:33:09:09	00:11:22:33:02:00	10	10.0.1.2	10.0.1.1	17	11857			38541.0	1022.0
1748280892.442376	1177	00:11:22:33:06:00	00:11:22:33:09:01	20	10.0.2.254	10.0.2.5	1	25658				
1748280893.018387	466	00:11:22:33:07:07	00:11:22:33:01:08	10	10.0.1.1	10.0.1.3	1	14353				
1748280893.594399	645	00:11:22:33:05:07	00:11:22:33:07:09	20	10.0.2.3	10.0.2.254	6	13175	52555.0	1013.0		
1748280894.17041	228	00:11:22:33:03:07	00:11:22:33:04:05	10	10.0.1.254	10.0.2.3	6	51975	31391.0	849.0		
1748280894.746422	1000	00:11:22:33:03:03	00:11:22:33:06:09	20	10.0.2.254	10.0.1.1	6	61437	50381.0	869.0		
1748280895.322433	580	00:11:22:33:07:03	00:11:22:33:00:06	20	10.0.2.1	10.0.2.5	17	52728			22521.0	346.0
1748280895.898445	363	00:11:22:33:06:00	00:11:22:33:06:05	20	10.0.2.254	10.0.2.2	6	6258	56983.0	87.0		
1748280896.474457	1178	00:11:22:33:00:00	00:11:22:33:05:00	10	10.0.1.3	10.0.1.254	17	37606			52651.0	698.0
1748280897.050468	509	00:11:22:33:09:06	00:11:22:33:00:04	20	10.0.2.254	10.0.2.2	1	24177				
1748280897.62648	845	00:11:22:33:04:04	00:11:22:33:08:06	10	10.0.1.2	10.0.1.1	1	8143				
1748280898.202491	774	00:11:22:33:00:00	00:11:22:33:09:08	20	10.0.2.5	10.0.2.4	1	53249				
1748280898.778503	1161	00:11:22:33:00:06	00:11:22:33:06:08	10	10.0.2.3	10.0.2.2	1	13635				
1748280899.354514	802	00:11:22:33:02:00	00:11:22:33:07:04	10	10.0.2.1	10.0.2.2	6	13409	49780.0	110.0		
1748280899.930526	738	00:11:22:33:05:09	00:11:22:33:05:07	10	10.0.2.3	10.0.2.2	17	3528			37351.0	809.0
1748280900.506537	430	00:11:22:33:06:03	00:11:22:33:07:04	10	10.0.2.3	10.0.2.2	17	32080			36729.0	599.0
1748280901.082549	364	00:11:22:33:02:08	00:11:22:33:03:01	10	10.0.2.3	10.0.2.5	17	50075			22799.0	490.0
1748280901.65856	895	00:11:22:33:06:05	00:11:22:33:03:03	10	10.0.2.2	10.0.2.1	6	51645	36771.0	278.0		
1748280902.234572	436	00:11:22:33:02:02	00:11:22:33:06:02	20	10.0.1.3	10.0.1.2	1	47335				
1748280902.810583	651	00:11:22:33:01:06	00:11:22:33:08:05	10	10.0.1.2	10.0.1.3	6	4521	45110.0	969.0		
1748280903.386595	500	00:11:22:33:08:03	00:11:22:33:03:04	20	10.0.1.254	10.0.2.3	1	30753				
1748280903.962606	388	00:11:22:33:01:08	00:11:22:33:08:06	20	10.0.2.4	10.0.2.254	1	47948				
1748280904.538618	513	00:11:22:33:00:02	00:11:22:33:08:06	10	10.0.2.4	10.0.2.5	1	3459				
1748280905.114629	823	00:11:22:33:00:00	00:11:22:33:06:03	10	10.0.2.1	10.0.2.4	6	28077	53723.0	125.0		
1748280905.690641	541	00:11:22:33:07:09	00:11:22:33:08:01	20	10.0.1.2	10.0.1.3	17	31036			50297.0	547.0
1748280906.266652	640	00:11:22:33:05:00	00:11:22:33:00:01	20	10.0.2.1	10.0.2.4	1	48440				
1748280906.842664	546	00:11:22:33:00:07	00:11:22:33:03:09	10	10.0.2.1	10.0.2.254	1	36490				
1748280907.418675	1095	00:11:22:33:08:06	00:11:22:33:03:08	10	10.0.2.2	10.0.2.3	1	59516				
1748280907.994687	777	00:11:22:33:00:04	00:11:22:33:01:00	10	10.0.2.254	10.0.1.1	6	19691	4666.0	770.0		
1748280908.570698	1337	00:11:22:33:03:00	00:11:22:33:01:00	10	10.0.1.254	10.0.2.4	17	39815			62869.0	243.0
1748280909.14671	336	00:11:22:33:05:04	00:11:22:33:05:04	20	10.0.2.5	10.0.2.3	6	5588	24795.0	225.0		
1748280909.722722	984	00:11:22:33:03:07	00:11:22:33:05:01	10	10.0.2.4	10.0.2.2	1	9316				
1748280910.298733	913	00:11:22:33:09:07	00:11:22:33:01:09	10	10.0.2.254	10.0.2.2	17	42617			43737.0	507.0
1748280910.874745	1414	00:11:22:33:09:05	00:11:22:33:01:02	20	10.0.1.254	10.0.2.3	1	37100				
1748280911.450756	1053	00:11:22:33:01:00	00:11:22:33:07:04	10	10.0.1.254	10.0.2.5	1	15698				
1748280912.026768	811	00:11:22:33:00:08	00:11:22:33:09:06	20	10.0.2.4	10.0.2.1	17	47609			17572.0	846.0
1748280912.602779	787	00:11:22:33:06:00	00:11:22:33:00:07	10	10.0.2.5	10.0.2.254	1	27865				
1748280913.178791	1095	00:11:22:33:06:08	00:11:22:33:09:09	10	10.0.1.2	10.0.1.3	17	13743			7250.0	431.0
1748280913.754802	537	00:11:22:33:04:09	00:11:22:33:03:05	10	10.0.2.3	10.0.2.1	17	49934			62146.0	369.0
1748280914.330814	1014	00:11:22:33:06:06	00:11:22:33:09:03	10	10.0.2.1	10.0.2.2	6	59336	60027.0	141.0		
1748280914.906825	779	00:11:22:33:08:00	00:11:22:33:02:05	20	10.0.2.254	10.0.2.4	17	1650			41677.0	456.0
1748280915.482837	1486	00:11:22:33:09:02	00:11:22:33:03:09	20	10.0.2.5	10.0.2.2	1	47032				
1748280916.058848	1075	00:11:22:33:03:01	00:11:22:33:06:02	10	10.0.2.2	10.0.2.5	17	53535			48482.0	343.0
1748280916.63486	269	00:11:22:33:02:09	00:11:22:33:01:07	20	10.0.1.1	10.0.1.254	1	60527				
1748280917.210871	713	00:11:22:33:06:06	00:11:22:33:05:01	20	10.0.2.4	10.0.2.1	6	25551	44567.0	49.0		
1748280917.786883	390	00:11:22:33:05:00	00:11:22:33:07:05	10	10.0.2.5	10.0.2.3	6	29036	50186.0	188.0		
1748280918.362894	568	00:11:22:33:00:03	00:11:22:33:04:06	20	10.0.2.254	10.0.2.3	17	27203			59836.0	90.0
1748280918.938906	681	00:11:22:33:06:07	00:11:22:33:02:01	20	10.0.1.2	10.0.1.254	17	900			4771.0	993.0
1748280919.514917	386	00:11:22:33:07:01	00:11:22:33:00:06	10	10.0.2.3	10.0.2.4	1	73				
1748280920.090929	310	00:11:22:33:01:00	00:11:22:33:07:06	20	10.0.2.2	10.0.2.4	6	2497	30601.0	355.0		
1748280920.66694	592	00:11:22:33:00:06	00:11:22:33:03:08	20	10.0.1.1	10.0.1.3	1	8487				
1748280921.242952	357	00:11:22:33:03:04	00:11:22:33:01:03	20	10.0.1.3	10.0.1.254	6	30023	25901.0	512.0		
1748280921.818963	1421	00:11:22:33:04:08	00:11:22:33:01:09	20	10.0.1.2	10.0.1.254	1	57928				
1748280922.394975	191	00:11:22:33:05:09	00:11:22:33:05:00	20	10.0.1.1	10.0.1.3	17	50786			55181.0	910.0
1748280922.970986	112	00:11:22:33:02:07	00:11:22:33:00:09	10	10.0.2.254	10.0.2.5	17	5615			11492.0	640.0
1748280923.546998	1295	00:11:22:33:02:06	00:11:22:33:05:09	20	10.0.2.5	10.0.2.4	6	51996	14102.0	504.0		
1748280924.12301	554	00:11:22:33:09:02	00:11:22:33:07:07	10	10.0.2.5	10.0.2.4	17	54100			11934.0	864.0
1748280924.699021	248	00:11:22:33:06:08	00:11:22:33:08:05	20	10.0.2.4	10.0.2.1	1	33430				
1748280925.275033	67	00:11:22:33:09:06	00:11:22:33:09:04	10	10.0.2.4	10.0.2.1	1	55627				
1748280925.851044	725	00:11:22:33:07:02	00:11:22:33:07:06	20	10.0.1.254	10.0.1.2	17	33436			28764.0	262.0
1748280926.427056	220	00:11:22:33:03:09	00:11:22:33:08:08	10	10.0.2.4	10.0.2.254	17	43358			45229.0	317.0
1748280927.003067	996	00:11:22:33:01:05	00:11:22:33:02:02	20	10.0.2.3	10.0.2.4	1	16401				
1748280927.579079	545	00:11:22:33:09:02	00:11:22:33:00:01	20	10.0.1.1	10.0.1.254	6	22894	38238.0	528.0		
1748280928.15509	931	00:11:22:33:02:04	00:11:22:33:01:08	20	10.0.1.254	10.0.2.4	17	38322			49060.0	270.0
1748280928.731102	930	00:11:22:33:03:04	00:11:22:33:06:06	10	10.0.1.1	10.0.1.254	1	46147				
1748280929.307113	1113	00:11:22:33:03:05	00:11:22:33:05:08	10	10.0.2.4	10.0.2.3	6	16699	47924.0	737.0		
1748280929.883125	223	00:11:22:33:07:08	00:11:22:33:02:04	20	10.0.2.3	10.0.2.1	1	7069				
1748280930.459136	379	00:11:22:33:00:03	00:11:22:33:04:03	20	10.0.1.2	10.0.1.3	1	54285				
1748280931.035148	338	00:11:22:33:06:04	00:11:22:33:00:03	20	10.0.1.254	10.0.2.4	6	4527	20123.0	634.0		
1748280931.611159	581	00:11:22:33:05:03	00:11:22:33:07:04	20	10.0.1.3	10.0.1.1	17	39875			16555.0	358.0
1748280932.187171	1096	00:11:22:33:01:09	00:11:22:33:08:04	10	10.0.2.1	10.0.2.4	1	29396				
1748280932.763182	732	00:11:22:33:06:02	00:11:22:33:00:03	20	10.0.2.3	10.0.2.2	17	43239			61915.0	471.0
1748280933.339194	698	00:11:22:33:07:05	00:11:22:33:04:02	20	10.0.1.3	10.0.1.2	6	51759	53508.0	573.0		
1748280933.915205	1442	00:11:22:33:07:05	00:11:22:33:00:02	20	10.0.2.3	10.0.2.5	17	47358			40537.0	515.0
1748280934.491217	339	00:11:22:33:05:03	00:11:22:33:02:08	20	10.0.2.254	10.0.2.3	1	39028				
1748280935.067228	1245	00:11:22:33:03:05	00:11:22:33:04:00	10	10.0.1.1	10.0.1.254	17	23379			60278.0	990.0
1748280935.64324	357	00:11:22:33:04:08	00:11:22:33:09:07	20	10.0.1.1	10.0.1.3	17	915			24872.0	594.0
1748280936.219251	1441	00:11:22:33:06:05	00:11:22:33:00:05	20	10.0.2.254	10.0.1.3	17	9875			15877.0	378.0
1748280936.795263	485	00:11:22:33:03:03	00:11:22:33:02:07	10	10.0.2.3	10.0.2.5	17	34555			36376.0	553.0
1748280937.371274	574	00:11:22:33:06:02	00:11:22:33:00:07	10	10.0.1.2	10.0.1.1	6	36203	64170.0	430.0		
1748280937.947286	628	00:11:22:33:06:09	00:11:22:33:09:05	20	10.0.2.4	10.0.2.254	1	30802				
1748280938.523298	389	00:11:22:33:02:00	00:11:22:33:06:08	10	10.0.1.254	10.0.1.2	6	25266	4228.0	598.0		
1748280939.099309	516	00:11:22:33:07:08	00:11:22:33:06:04	20	10.0.2.3	10.0.2.4	17	24928			49934.0	344.0
1748280939.675321	1465	00:11:22:33:01:04	00:11:22:33:09:07	20	10.0.2.2	10.0.2.254	17	44899			48889.0	295.0
1748280940.251332	257	00:11:22:33:08:09	00:11:22:33:02:04	20	10.0.1.2	10.0.1.1	6	4174	18085.0	551.0		
1748280940.827344	879	00:11:22:33:03:00	00:11:22:33:07:01	10	10.0.2.1	10.0.2.4	6	213	35458.0	1013.0		
1748280941.403355	728	00:11:22:33:09:07	00:11:22:33:08:01	20	10.0.2.2	10.0.2.5	1	13276				
1748280941.979367	798	00:11:22:33:07:00	00:11:22:33:09:05	20	10.0.2.3	10.0.2.4	6	31276	60616.0	22.0		
1748280942.555378	1325	00:11:22:33:05:01	00:11:22:33:07:01	10	10.0.2.4	10.0.2.1	17	22244			31625.0	238.0
1748280943.13139	1232	00:11:22:33:04:09	00:11:22:33:03:09	10	10.0.2.3	10.0.2.4	17	21264			14914.0	7.0
1748280943.707401	863	00:11:22:33:06:00	00:11:22:33:06:09	10	10.0.2.254	10.0.2.4	1	51967				
1748280944.283413	1160	00:11:22:33:05:07	00:11:22:33:03:07	10	10.0.1.3	10.0.1.254	17	37352			6045.0	87.0
1748280944.859424	281	00:11:22:33:06:03	00:11:22:33:09:03	10	10.0.2.5	10.0.2.2	1	43420				
1748280945.435436	643	00:11:22:33:01:04	00:11:22:33:07:05	20	10.0.2.254	10.0.2.2	6	6345	41888.0	571.0		
1748280946.011447	1359	00:11:22:33:04:07	00:11:22:33:01:09	10	10.0.2.5	10.0.2.3	6	26844	7324.0	181.0		
1748280946.587459	188	00:11:22:33:08:03	00:11:22:33:05:00	20	10.0.1.254	10.0.2.2	1	5362				
1748280947.16347	936	00:11:22:33:08:08	00:11:22:33:07:01	10	10.0.2.4	10.0.2.5	6	47373	61860.0	163.0		
1748280947.739482	83	00:11:22:33:04:05	00:11:22:33:04:04	20	10.0.2.1	10.0.2.5	1	6640				
1748280948.315493	937	00:11:22:33:07:06	00:11:22:33:06:00	10	10.0.1.254	10.0.1.2	6	53637	52720.0	964.0		
1748280948.891505	865	00:11:22:33:05:04	00:11:22:33:01:00	10	10.0.1.1	10.0.1.2	17	26752			24572.0	553.0
1748280949.467516	1119	00:11:22:33:02:09	00:11:22:33:02:00	20	10.0.2.4	10.0.2.2	17	52680			19816.0	765.0
1748280950.043528	1298	00:11:22:33:01:01	00:11:22:33:05:00	20	10.0.2.254	10.0.2.5	1	2334				
1748280950.619539	827	00:11:22:33:09:08	00:11:22:33:07:03	20	10.0.2.4	10.0.2.5	6	31644	28016.0	469.0		
1748280951.195551	958	00:11:22:33:08:07	00:11:22:33:08:08	20	10.0.2.3	10.0.2.5	6	64697	12761.0	61.0		
1748280951.771562	321	00:11:22:33:03:07	00:11:22:33:06:03	10	10.0.1.254	10.0.1.2	17	54035			21614.0	829.0
1748280952.347574	1001	00:11:22:33:06:01	00:11:22:33:04:05	10	10.0.2.2	10.0.2.1	17	61580			1768.0	535.0
1748280952.923586	138	00:11:22:33:05:05	00:11:22:33:01:03	20	10.0.2.3	10.0.2.1	1	58861				
1748280953.499597	1114	00:11:22:33:06:02	00:11:22:33:04:00	20	10.0.2.1	10.0.2.3	6	32259	52732.0	971.0		
1748280954.075609	125	00:11:22:33:00:07	00:11:22:33:05:02	10	10.0.1.3	10.0.1.1	1	46589				
1748280954.65162	1454	00:11:22:33:07:05	00:11:22:33:01:02	20	10.0.1.3	10.0.1.254	17	286			4271.0	123.0
1748280955.227632	1314	00:11:22:33:05:03	00:11:22:33:07:09	20	10.0.2.5	10.0.2.2	6	43562	6123.0	4.0		
1748280955.803643	471	00:11:22:33:06:04	00:11:22:33:08:09	10	10.0.2.1	10.0.2.2	1	20729				
1748280956.379655	512	00:11:22:33:05:03	00:11:22:33:07:04	10	10.0.1.3	10.0.1.1	1	8349				
1748280956.955666	896	00:11:22:33:05:05	00:11:22:33:06:00	20	10.0.1.3	10.0.1.254	6	56309	39498.0	418.0		
1748280957.531678	1112	00:11:22:33:01:05	00:11:22:33:04:07	20	10.0.2.254	10.0.1.2	17	21457			52558.0	238.0
1748280958.107689	808	00:11:22:33:02:00	00:11:22:33:07:09	10	10.0.2.254	10.0.2.2	17	11073			8306.0	808.0
1748280958.683701	817	00:11:22:33:04:05	00:11:22:33:03:07	10	10.0.2.4	10.0.2.3	6	36848	45454.0	32.0		
1748280959.259712	591	00:11:22:33:00:03	00:11:22:33:06:02	10	10.0.2.3	10.0.2.1	1	61492				
1748280959.835724	777	00:11:22:33:05:05	00:11:22:33:08:01	20	10.0.2.3	10.0.2.2	17	22234			24770.0	305.0
1748280960.411735	404	00:11:22:33:04:02	00:11:22:33:02:05	10	10.0.1.1	10.0.1.3	6	35921	25600.0	167.0		
1748280960.987747	376	00:11:22:33:04:07	00:11:22:33:06:00	20	10.0.1.254	10.0.2.3	17	19638			22468.0	898.0
1748280961.563758	332	00:11:22:33:02:03	00:11:22:33:01:09	10	10.0.1.3	10.0.1.1	1	30364				
1748280962.13977	432	00:11:22:33:09:08	00:11:22:33:04:09	20	10.0.2.254	10.0.2.5	17	40297			34691.0	201.0
1748280962.715781	1275	00:11:22:33:05:07	00:11:22:33:03:09	10	10.0.2.2	10.0.2.3	1	3412				
1748280963.291793	1382	00:11:22:33:08:01	00:11:22:33:00:07	10	10.0.1.254	10.0.1.1	1	11769				
1748280963.867804	199	00:11:22:33:03:06	00:11:22:33:01:08	10	10.0.2.4	10.0.2.254	17	6449			43203.0	61.0
1748280964.443816	419	00:11:22:33:05:09	00:11:22:33:02:02	10	10.0.2.5	10.0.2.1	6	6450	44023.0	480.0		
1748280965.019827	392	00:11:22:33:09:02	00:11:22:33:05:04	20	10.0.1.254	10.0.2.5	17	61281			12370.0	334.0
1748280965.595839	790	00:11:22:33:04:09	00:11:22:33:01:08	10	10.0.1.2	10.0.1.254	6	7067	32509.0	474.0		
1748280966.17185	1477	00:11:22:33:01:03	00:11:22:33:01:08	10	10.0.1.1	10.0.1.3	6	40535	25296.0	692.0		
1748280966.747862	844	00:11:22:33:08:09	00:11:22:33:04:03	10	10.0.2.4	10.0.2.3	17	54848			31099.0	21.0
1748280967.323874	938	00:11:22:33:07:07	00:11:22:33:06:09	10	10.0.1.2	10.0.1.254	17	28848			55658.0	22.0
1748280967.899885	896	00:11:22:33:05:03	00:11:22:33:04:05	10	10.0.2.1	10.0.2.4	6	60351	11811.0	250.0		
1748280968.475897	720	00:11:22:33:08:09	00:11:22:33:02:00	10	10.0.1.3	10.0.1.1	17	31671			12360.0	91.0
1748280969.051908	1259	00:11:22:33:04:08	00:11:22:33:00:08	10	10.0.1.3	10.0.1.1	1	61565				
1748280969.62792	1287	00:11:22:33:00:02	00:11:22:33:09:00	20	10.0.1.1	10.0.1.254	1	53137				
1748280970.203931	670	00:11:22:33:02:04	00:11:22:33:03:07	10	10.0.2.2	10.0.2.4	1	17678				
1748280970.779943	1069	00:11:22:33:09:06	00:11:22:33:08:06	10	10.0.2.2	10.0.2.254	6	43051	19165.0	941.0		
1748280971.355954	607	00:11:22:33:03:08	00:11:22:33:00:01	20	10.0.2.254	10.0.2.2	1	9383				
1748280971.931966	494	00:11:22:33:03:09	00:11:22:33:03:09	20	10.0.1.2	10.0.1.254	6	24564	43037.0	794.0		
1748280972.507977	416	00:11:22:33:04:08	00:11:22:33:05:04	20	10.0.1.2	10.0.1.254	1	19946				
1748280973.083989	1331	00:11:22:33:01:01	00:11:22:33:02:08	10	10.0.2.1	10.0.2.5	1	26295				
1748280973.66	312	00:11:22:33:07:09	00:11:22:33:04:07	10	10.0.1.2	10.0.1.254	6	32700	48912.0	721.0		
1748280974.236012	1465	00:11:22:33:01:00	00:11:22:33:00:05	10	10.0.1.3	10.0.1.1	6	9751	57977.0	737.0		
1748280974.812023	959	00:11:22:33:04:03	00:11:22:33:06:04	10	10.0.1.254	10.0.2.5	1	51080				
1748280975.388035	182	00:11:22:33:04:08	00:11:22:33:08:05	20	10.0.1.1	10.0.1.3	17	38181			24236.0	143.0
1748280975.964046	1062	00:11:22:33:00:09	00:11:22:33:09:03	10	10.0.2.254	10.0.2.1	17	43945			43906.0	511.0
1748280976.540058	116	00:11:22:33:06:08	00:11:22:33:02:07	10	10.0.2.254	10.0.1.1	6	20521	65332.0	631.0		
1748280977.116069	1204	00:11:22:33:04:03	00:11:22:33:08:00	10	10.0.2.4	10.0.2.254	6	55095	29434.0	343.0		
1748280977.692081	391	00:11:22:33:02:03	00:11:22:33:07:06	10	10.0.2.254	10.0.2.1	1	60871				
1748280978.268092	400	00:11:22:33:03:04	00:11:22:33:01:06	10	10.0.1.2	10.0.1.3	17	18772			29087.0	849.0
1748280978.844104	241	00:11:22:33:00:07	00:11:22:33:09:08	20	10.0.1.3	10.0.1.254	1	50852				
1748280979.420115	1043	00:11:22:33:01:04	00:11:22:33:01:00	20	10.0.2.4	10.0.2.3	6	5383	2257.0	523.0		
1748280979.996127	241	00:11:22:33:06:02	00:11:22:33:02:03	10	10.0.2.2	10.0.2.1	1	62907				
1748280980.572138	310	00:11:22:33:06:05	00:11:22:33:04:09	20	10.0.1.1	10.0.1.2	17	24713			49369.0	751.0
1748280981.14815	513	00:11:22:33:03:09	00:11:22:33:01:05	10	10.0.1.2	10.0.1.3	17	2930			13136.0	87.0
1748280981.724162	352	00:11:22:33:07:07	00:11:22:33:08:00	10	10.0.1.3	10.0.1.2	6	18523	25807.0	204.0		
1748280982.300173	245	00:11:22:33:07:04	00:11:22:33:02:02	20	10.0.2.2	10.0.2.3	1	64596				
1748280982.876185	215	00:11:22:33:09:01	00:11:22:33:09:05	20	10.0.2.4	10.0.2.1	6	22820	32276.0	161.0		
1748280983.452196	1469	00:11:22:33:07:03	00:11:22:33:08:00	10	10.0.1.3	10.0.1.2	1	13796				
1748280984.028208	910	00:11:22:33:07:05	00:11:22:33:06:02	20	10.0.2.2	10.0.2.5	6	59547	23694.0	769.0		
1748280984.604219	1367	00:11:22:33:00:08	00:11:22:33:07:00	10	10.0.1.254	10.0.1.3	6	18993	56354.0	224.0		
1748280985.180231	452	00:11:22:33:02:02	00:11:22:33:00:09	10	10.0.2.5	10.0.2.2	6	14743	53950.0	388.0		
1748280985.756242	356	00:11:22:33:04:04	00:11:22:33:04:08	10	10.0.2.3	10.0.2.1	17	41282			17199.0	854.0
1748280986.332254	98	00:11:22:33:02:02	00:11:22:33:00:07	10	10.0.1.254	10.0.2.4	1	29176				
1748280986.908265	812	00:11:22:33:05:07	00:11:22:33:06:05	10	10.0.1.254	10.0.2.5	1	63000				
1748280987.484277	1399	00:11:22:33:02:05	00:11:22:33:04:03	10	10.0.1.254	10.0.2.2	6	40431	57460.0	342.0		
1748280988.060288	299	00:11:22:33:02:05	00:11:22:33:01:09	20	10.0.1.3	10.0.1.1	17	8878			11233.0	445.0
1748280988.6363	799	00:11:22:33:04:05	00:11:22:33:05:09	10	10.0.2.1	10.0.2.4	6	58340	36326.0	765.0		
1748280989.212311	1494	00:11:22:33:07:02	00:11:22:33:09:08	20	10.0.2.254	10.0.1.3	6	30587	34414.0	753.0		
1748280989.788323	795	00:11:22:33:06:01	00:11:22:33:00:03	20	10.0.1.3	10.0.1.254	17	12585			51251.0	733.0
1748280990.364334	1060	00:11:22:33:09:05	00:11:22:33:07:03	10	10.0.2.254	10.0.1.1	17	57647			14623.0	664.0
1748280990.940346	958	00:11:22:33:03:03	00:11:22:33:09:00	20	10.0.2.254	10.0.1.2	1	54389				
1748280991.516357	706	00:11:22:33:06:01	00:11:22:33:00:06	10	10.0.2.4	10.0.2.254	1	20688				
1748280992.092369	1210	00:11:22:33:04:09	00:11:22:33:06:02	10	10.0.2.4	10.0.2.254	6	21796	42502.0	222.0		
1748280992.66838	136	00:11:22:33:02:03	00:11:22:33:06:03	10	10.0.1.3	10.0.1.2	17	20817			65374.0	790.0
1748280993.244392	972	00:11:22:33:03:07	00:11:22:33:01:00	10	10.0.1.3	10.0.1.254	1	23826				
1748280993.820403	866	00:11:22:33:01:02	00:11:22:33:00:02	10	10.0.1.1	10.0.1.2	1	52340				
1748280994.396415	1375	00:11:22:33:00:02	00:11:22:33:09:07	10	10.0.2.2	10.0.2.254	1	62734				
1748280994.972426	1240	00:11:22:33:08:01	00:11:22:33:01:05	10	10.0.1.254	10.0.2.2	1	49723				
1748280995.548438	732	00:11:22:33:02:09	00:11:22:33:07:05	20	10.0.1.3	10.0.1.254	1	40536				
1748280996.12445	985	00:11:22:33:09:05	00:11:22:33:00:05	20	10.0.1.3	10.0.1.2	17	14072			42081.0	962.0
1748280996.700461	359	00:11:22:33:06:00	00:11:22:33:08:05	20	10.0.1.254	10.0.1.1	17	37610			22949.0	307.0
1748280997.276473	333	00:11:22:33:07:05	00:11:22:33:00:00	10	10.0.2.5	10.0.2.254	17	260			63726.0	936.0
1748280997.852484	174	00:11:22:33:09:01	00:11:22:33:05:08	20	10.0.1.1	10.0.1.254	17	24843			52235.0	73.0
1748280998.428496	1075	00:11:22:33:04:07	00:11:22:33:01:09	20	10.0.2.1	10.0.2.5	17	2921			44437.0	817.0
1748280999.004507	237	00:11:22:33:00:08	00:11:22:33:02:04	20	10.0.2.2	10.0.2.1	1	51151				
1748280999.580519	831	00:11:22:33:01:05	00:11:22:33:09:01	20	10.0.2.2	10.0.2.3	17	58289			8450.0	400.0
1748281000.15653	329	00:11:22:33:08:06	00:11:22:33:08:02	20	10.0.1.2	10.0.1.3	6	10047	19063.0	681.0		
1748281000.732542	545	00:11:22:33:03:05	00:11:22:33:02:01	10	10.0.2.1	10.0.2.3	6	48707	46138.0	642.0		
1748281001.308553	946	00:11:22:33:00:05	00:11:22:33:02:02	20	10.0.1.254	10.0.2.3	6	20745	44106.0	999.0		
1748281001.884565	1173	00:11:22:33:00:08	00:11:22:33:00:01	10	10.0.1.2	10.0.1.254	1	25080				
1748281002.460576	416	00:11:22:33:00:00	00:11:22:33:06:06	20	10.0.2.2	10.0.2.5	6	34969	56195.0	218.0		
1748281003.036588	545	00:11:22:33:03:01	00:11:22:33:01:00	20	10.0.2.254	10.0.2.4	6	5659	34945.0	66.0		
1748281003.612599	1227	00:11:22:33:08:06	00:11:22:33:05:00	10	10.0.1.254	10.0.2.5	17	27003			51512.0	407.0
1748281004.188611	1490	00:11:22:33:01:07	00:11:22:33:04:03	20	10.0.2.5	10.0.2.4	6	28620	50452.0	615.0		
1748281004.764622	1492	00:11:22:33:04:02	00:11:22:33:03:00	10	10.0.2.5	10.0.2.4	17	35129			28196.0	249.0
1748281005.340634	458	00:11:22:33:06:00	00:11:22:33:06:07	10	10.0.1.2	10.0.1.1	17	11931			32194.0	471.0
1748281005.916645	1015	00:11:22:33:01:05	00:11:22:33:05:04	10	10.0.1.2	10.0.1.254	6	3517	5826.0	103.0		
