frame.time_epoch	frame.len	eth.src	eth.dst	vlan.id	ip.src	ip.dst	ip.proto	ip.id	tcp.srcport	tcp.dstport	udp.srcport	udp.dstport
1748277491.67036	419	00:11:22:33:02:07	00:11:22:33:05:08	10	10.0.1.254	10.0.2.3	1	28133				
1748277492.246372	431	00:11:22:33:09:07	00:11:22:33:01:04	10	10.0.2.254	10.0.2.2	17	13526			51932.0	15.0
1748277492.822383	1014	00:11:22:33:03:08	00:11:22:33:04:06	20	10.0.2.3	10.0.2.4	17	51458			65289.0	463.0
1748277493.398395	1035	00:11:22:33:04:09	00:11:22:33:01:04	10	10.0.2.5	10.0.2.4	6	54160	55423.0	723.0		
1748277493.974407	582	00:11:22:33:01:00	00:11:22:33:03:00	20	10.0.2.5	10.0.2.254	17	22191			57988.0	325.0
1748277494.550418	1403	00:11:22:33:01:04	00:11:22:33:08:08	20	10.0.1.3	10.0.1.254	1	9721				
1748277495.12643	450	00:11:22:33:02:08	00:11:22:33:00:03	20	10.0.2.3	10.0.2.4	1	35198				
1748277495.702441	75	00:11:22:33:05:08	00:11:22:33:01:02	10	10.0.1.254	10.0.2.5	17	52662			51021.0	869.0
1748277496.278453	627	00:11:22:33:03:06	00:11:22:33:00:05	10	10.0.1.3	10.0.1.2	17	61032			3203.0	996.0
1748277496.854464	1331	00:11:22:33:08:03	00:11:22:33:09:01	20	10.0.2.4	10.0.2.1	6	18704	19054.0	932.0		
1748277497.430476	1432	00:11:22:33:03:08	00:11:22:33:05:00	20	10.0.1.3	10.0.1.254	6	59875	48677.0	357.0		
1748277498.006487	1401	00:11:22:33:02:06	00:11:22:33:09:03	10	10.0.1.1	10.0.1.3	17	30328			20489.0	233.0
1748277498.582499	95	00:11:22:33:01:04	00:11:22:33:00:09	20	10.0.2.4	10.0.2.1	17	10652			22531.0	44.0
1748277499.15851	627	00:11:22:33:03:08	00:11:22:33:02:02	10	10.0.2.3	10.0.2.2	6	48681	24830.0	740.0		
1748277499.734522	173	00:11:22:33:06:05	00:11:22:33:02:09	10	10.0.2.254	10.0.2.4	17	63212			56716.0	174.0
1748277500.310533	1338	00:11:22:33:09:04	00:11:22:33:05:03	10	10.0.2.4	10.0.2.3	6	49617	62368.0	277.0		
1748277500.886545	906	00:11:22:33:00:03	00:11:22:33:03:02	20	10.0.2.3	10.0.2.4	17	4597			38328.0	69.0
1748277501.462556	385	00:11:22:33:07:02	00:11:22:33:04:09	20	10.0.1.1	10.0.1.2	6	42725	37954.0	304.0		
1748277502.038568	543	00:11:22:33:03:05	00:11:22:33:06:09	10	10.0.2.5	10.0.2.254	17	5024			8739.0	417.0
1748277502.614579	1242	00:11:22:33:08:02	00:11:22:33:02:09	20	10.0.2.1	10.0.2.254	1	57492				
1748277503.190591	1110	00:11:22:33:09:07	00:11:22:33:04:04	10	10.0.1.3	10.0.1.1	17	11226			36423.0	248.0
1748277503.766602	1184	00:11:22:33:08:02	00:11:22:33:02:01	20	10.0.1.1	10.0.1.254	6	47805	58463.0	384.0		
1748277504.342614	341	00:11:22:33:07:06	00:11:22:33:02:08	20	10.0.1.2	10.0.1.1	6	2369	45451.0	278.0		
1748277504.918625	588	00:11:22:33:00:06	00:11:22:33:04:08	10	10.0.2.254	10.0.1.2	1	43270				
1748277505.494637	639	00:11:22:33:06:09	00:11:22:33:05:07	10	10.0.1.3	10.0.1.2	6	18047	20772.0	294.0		
1748277506.070648	572	00:11:22:33:06:08	00:11:22:33:01:04	20	10.0.2.254	10.0.2.4	17	15256			5929.0	180.0
1748277506.64666	752	00:11:22:33:07:08	00:11:22:33:09:03	20	10.0.2.254	10.0.2.5	6	28906	42935.0	831.0		
1748277507.222671	1420	00:11:22:33:07:04	00:11:22:33:07:08	20	10.0.2.254	10.0.1.1	6	37895	22970.0	941.0		
1748277507.798683	598	00:11:22:33:02:00	00:11:22:33:01:07	10	10.0.2.5	10.0.2.1	1	58163				
1748277508.374695	1174	00:11:22:33:03:05	00:11:22:33:06:09	20	10.0.2.3	10.0.2.4	6	3925	9487.0	834.0		
1748277508.950706	1088	00:11:22:33:06:06	00:11:22:33:09:04	10	10.0.1.254	10.0.1.2	1	61009				
1748277509.526718	1302	00:11:22:33:05:05	00:11:22:33:00:09	20	10.0.2.1	10.0.2.254	17	25717			42576.0	976.0
1748277510.102729	322	00:11:22:33:05:02	00:11:22:33:02:05	10	10.0.1.3	10.0.1.254	6	52529	14989.0	422.0		
1748277510.678741	266	00:11:22:33:04:05	00:11:22:33:05:07	10	10.0.2.4	10.0.2.1	6	61038	27950.0	112.0		
1748277511.254752	1368	00:11:22:33:07:06	00:11:22:33:03:09	20	10.0.2.1	10.0.2.4	17	28287			17592.0	741.0
1748277511.830764	960	00:11:22:33:06:04	00:11:22:33:00:09	10	10.0.2.254	10.0.2.1	17	24796			9055.0	444.0
1748277512.406775	1200	00:11:22:33:08:08	00:11:22:33:09:00	10	10.0.2.4	10.0.2.5	1	25669				
1748277512.982787	957	00:11:22:33:08:09	00:11:22:33:00:06	10	10.0.2.1	10.0.2.254	1	31813				
1748277513.558798	681	00:11:22:33:06:03	00:11:22:33:00:09	20	10.0.2.5	10.0.2.3	1	51626				
1748277514.13481	703	00:11:22:33:08:07	00:11:22:33:08:09	10	10.0.1.2	10.0.1.254	1	10807				
1748277514.710821	660	00:11:22:33:00:09	00:11:22:33:06:00	20	10.0.2.2	10.0.2.5	1	42120				
1748277515.286833	563	00:11:22:33:09:06	00:11:22:33:00:05	20	10.0.2.254	10.0.1.1	1	22658				
1748277515.862844	277	00:11:22:33:06:00	00:11:22:33:08:06	10	10.0.2.254	10.0.2.3	17	60079			36010.0	475.0
1748277516.438856	671	00:11:22:33:03:07	00:11:22:33:04:07	20	10.0.1.254	10.0.2.1	6	64479	51328.0	57.0		
1748277517.014867	1264	00:11:22:33:08:08	00:11:22:33:05:03	10	10.0.2.254	10.0.1.2	1	45301				
1748277517.590879	203	00:11:22:33:06:01	00:11:22:33:03:05	10	10.0.2.254	10.0.1.3	1	39986				
1748277518.16689	427	00:11:22:33:04:01	00:11:22:33:09:09	20	10.0.1.2	10.0.1.254	6	26058	23769.0	616.0		
1748277518.742902	1340	00:11:22:33:00:08	00:11:22:33:07:06	10	10.0.2.3	10.0.2.5	1	38745				
1748277519.318913	1239	00:11:22:33:08:00	00:11:22:33:09:04	20	10.0.2.5	10.0.2.4	1	42548				
1748277519.894925	501	00:11:22:33:01:03	00:11:22:33:09:00	10	10.0.2.1	10.0.2.4	1	6984				
1748277520.470936	1015	00:11:22:33:01:05	00:11:22:33:08:09	20	10.0.2.1	10.0.2.5	17	25274			38763.0	662.0
1748277521.046948	821	00:11:22:33:09:02	00:11:22:33:09:08	20	10.0.2.3	10.0.2.2	1	944				
1748277521.62296	982	00:11:22:33:04:00	00:11:22:33:04:09	10	10.0.1.1	10.0.1.2	1	39846				
1748277522.198971	84	00:11:22:33:09:08	00:11:22:33:06:00	20	10.0.1.254	10.0.2.3	17	60197			33620.0	664.0
1748277522.774983	823	00:11:22:33:00:05	00:11:22:33:08:03	20	10.0.2.2	10.0.2.3	17	58427			29138.0	434.0
1748277523.350994	938	00:11:22:33:06:08	00:11:22:33:05:09	10	10.0.2.2	10.0.2.254	1	50241				
1748277523.927006	969	00:11:22:33:07:01	00:11:22:33:09:05	10	10.0.1.2	10.0.1.254	6	18996	7071.0	106.0		
1748277524.503017	155	00:11:22:33:08:01	00:11:22:33:09:09	10	10.0.2.3	10.0.2.254	1	16347				
1748277525.079029	101	00:11:22:33:02:07	00:11:22:33:07:09	20	10.0.2.1	10.0.2.4	6	1902	31847.0	845.0		
1748277525.65504	1287	00:11:22:33:00:03	00:11:22:33:06:01	10	10.0.1.2	10.0.1.254	17	35335			11214.0	282.0
1748277526.231052	1126	00:11:22:33:02:08	00:11:22:33:09:00	20	10.0.1.1	10.0.1.2	6	2994	39021.0	987.0		
1748277526.807063	808	00:11:22:33:01:02	00:11:22:33:08:08	10	10.0.1.1	10.0.1.254	17	26467			51006.0	49.0
1748277527.383075	174	00:11:22:33:03:01	00:11:22:33:02:03	10	10.0.2.4	10.0.2.3	6	50330	55944.0	503.0		
1748277527.959086	1045	00:11:22:33:00:01	00:11:22:33:01:02	10	10.0.2.2	10.0.2.3	6	49222	49139.0	519.0		
1748277528.535098	1419	00:11:22:33:02:01	00:11:22:33:03:07	20	10.0.1.3	10.0.1.1	1	57410				
1748277529.111109	1026	00:11:22:33:08:08	00:11:22:33:03:05	10	10.0.2.3	10.0.2.1	17	40148			3252.0	766.0
1748277529.687121	672	00:11:22:33:07:06	00:11:22:33:03:09	20	10.0.2.4	10.0.2.3	17	59230			43606.0	697.0
1748277530.263132	662	00:11:22:33:01:01	00:11:22:33:01:05	20	10.0.1.2	10.0.1.3	6	39159	43221.0	359.0		
1748277530.839144	308	00:11:22:33:03:05	00:11:22:33:00:01	20	10.0.1.2	10.0.1.3	6	33405	25498.0	950.0		
1748277531.415155	1171	00:11:22:33:04:04	00:11:22:33:02:04	10	10.0.2.1	10.0.2.4	1	64150				
1748277531.991167	235	00:11:22:33:04:00	00:11:22:33:03:09	10	10.0.2.2	10.0.2.3	1	722				
1748277532.567178	485	00:11:22:33:08:07	00:11:22:33:08:01	10	10.0.1.254	10.0.1.3	6	52994	53850.0	771.0		
1748277533.14319	762	00:11:22:33:00:09	00:11:22:33:08:05	10	10.0.1.1	10.0.1.2	6	2128	42910.0	138.0		
1748277533.719201	529	00:11:22:33:04:09	00:11:22:33:04:00	20	10.0.1.3	10.0.1.2	1	59741				
1748277534.295213	1209	00:11:22:33:08:01	00:11:22:33:02:02	10	10.0.2.5	10.0.2.4	17	32624			48020.0	868.0
1748277534.871224	1392	00:11:22:33:04:08	00:11:22:33:05:05	20	10.0.2.254	10.0.1.3	1	51030				
1748277535.447236	1313	00:11:22:33:07:02	00:11:22:33:04:04	10	10.0.2.1	10.0.2.5	6	42443	63832.0	310.0		
1748277536.023248	1103	00:11:22:33:01:01	00:11:22:33:07:02	20	10.0.1.2	10.0.1.1	17	3952			57904.0	1002.0
1748277536.599259	328	00:11:22:33:06:09	00:11:22:33:09:06	10	10.0.2.254	10.0.1.1	17	31746			22273.0	16.0
1748277537.175271	665	00:11:22:33:02:09	00:11:22:33:03:09	10	10.0.2.2	10.0.2.254	17	25957			17029.0	813.0
1748277537.751282	1395	00:11:22:33:08:06	00:11:22:33:02:02	10	10.0.2.2	10.0.2.4	1	47046				
1748277538.327294	541	00:11:22:33:02:05	00:11:22:33:03:08	10	10.0.2.1	10.0.2.3	1	25470				
1748277538.903305	1388	00:11:22:33:06:00	00:11:22:33:04:07	10	10.0.1.254	10.0.2.4	6	6412	58781.0	25.0		
1748277539.479317	375	00:11:22:33:07:08	00:11:22:33:03:02	10	10.0.1.254	10.0.2.4	6	21050	5844.0	668.0		
1748277540.055328	1067	00:11:22:33:03:06	00:11:22:33:02:02	20	10.0.2.1	10.0.2.254	17	34617			14611.0	930.0
1748277540.63134	448	00:11:22:33:02:02	00:11:22:33:04:09	10	10.0.1.254	10.0.2.3	6	51921	46523.0	999.0		
1748277541.207351	1140	00:11:22:33:00:02	00:11:22:33:05:07	20	10.0.2.1	10.0.2.3	1	6840				
1748277541.783363	1030	00:11:22:33:07:03	00:11:22:33:04:04	10	10.0.1.254	10.0.2.3	17	65077			32464.0	368.0
1748277542.359374	401	00:11:22:33:03:04	00:11:22:33:06:01	10	10.0.2.1	10.0.2.5	6	55076	50003.0	304.0		
1748277542.935386	823	00:11:22:33:07:07	00:11:22:33:05:04	20	10.0.2.3	10.0.2.2	6	23925	27573.0	816.0		
1748277543.511397	171	00:11:22:33:07:06	00:11:22:33:01:02	20	10.0.2.4	10.0.2.3	1	50029				
1748277544.087409	1089	00:11:22:33:03:03	00:11:22:33:05:08	10	10.0.1.254	10.0.2.1	1	23457				
1748277544.66342	905	00:11:22:33:07:00	00:11:22:33:06:05	20	10.0.2.1	10.0.2.3	6	21423	11542.0	382.0		
1748277545.239432	72	00:11:22:33:09:04	00:11:22:33:09:03	20	10.0.2.4	10.0.2.5	6	61742	59947.0	617.0		
1748277545.815443	219	00:11:22:33:05:05	00:11:22:33:05:07	20	10.0.2.5	10.0.2.1	6	59545	48881.0	181.0		
1748277546.391455	1263	00:11:22:33:08:09	00:11:22:33:01:03	20	10.0.1.1	10.0.1.254	17	59768			45859.0	776.0
1748277546.967466	1251	00:11:22:33:00:06	00:11:22:33:01:00	20	10.0.2.254	10.0.2.5	1	52437				
1748277547.543478	1233	00:11:22:33:01:00	00:11:22:33:00:03	10	10.0.1.254	10.0.2.2	17	26639			47194.0	120.0
1748277548.119489	1143	00:11:22:33:04:05	00:11:22:33:05:03	20	10.0.2.3	10.0.2.1	17	7433			31128.0	31.0
1748277548.695501	790	00:11:22:33:04:09	00:11:22:33:06:02	20	10.0.2.2	10.0.2.5	17	3664			11552.0	543.0
1748277549.271512	557	00:11:22:33:08:07	00:11:22:33:02:03	10	10.0.2.2	10.0.2.254	1	61161				
1748277549.847524	1488	00:11:22:33:04:07	00:11:22:33:07:08	20	10.0.2.254	10.0.2.3	1	4643				
1748277550.423536	1020	00:11:22:33:03:05	00:11:22:33:04:01	10	10.0.2.3	10.0.2.4	6	32899	6467.0	858.0		
1748277550.999547	1215	00:11:22:33:09:00	00:11:22:33:07:03	10	10.0.2.5	10.0.2.3	6	63472	9736.0	30.0		
1748277551.575559	686	00:11:22:33:00:05	00:11:22:33:01:07	20	10.0.1.3	10.0.1.254	1	15660				
1748277552.15157	63	00:11:22:33:06:00	00:11:22:33:08:09	10	10.0.2.3	10.0.2.4	1	11588				
1748277552.727582	568	00:11:22:33:03:08	00:11:22:33:00:04	10	10.0.2.3	10.0.2.1	17	42220			18966.0	16.0
1748277553.303593	1056	00:11:22:33:03:00	00:11:22:33:06:08	20	10.0.2.5	10.0.2.4	17	1607			56111.0	446.0
1748277553.879605	1015	00:11:22:33:02:02	00:11:22:33:09:06	20	10.0.2.2	10.0.2.5	1	46309				
1748277554.455616	1190	00:11:22:33:08:00	00:11:22:33:05:02	10	10.0.1.254	10.0.2.2	17	42703			16772.0	720.0
1748277555.031628	322	00:11:22:33:03:01	00:11:22:33:09:07	20	10.0.1.254	10.0.1.1	17	11826			18496.0	265.0
1748277555.607639	1421	00:11:22:33:04:09	00:11:22:33:02:05	20	10.0.1.254	10.0.2.3	1	60716				
1748277556.183651	1258	00:11:22:33:09:07	00:11:22:33:01:08	20	10.0.1.254	10.0.2.4	17	23490			41111.0	476.0
1748277556.759662	1349	00:11:22:33:04:02	00:11:22:33:01:00	10	10.0.1.1	10.0.1.3	17	8520			62412.0	816.0
1748277557.335674	1246	00:11:22:33:06:04	00:11:22:33:04:07	10	10.0.2.5	10.0.2.4	6	61877	20822.0	367.0		
1748277557.911685	1282	00:11:22:33:06:07	00:11:22:33:04:08	20	10.0.1.1	10.0.1.2	6	62963	44047.0	821.0		
1748277558.487697	1379	00:11:22:33:04:01	00:11:22:33:05:03	10	10.0.1.1	10.0.1.2	17	62307			36350.0	788.0
1748277559.063708	1043	00:11:22:33:05:04	00:11:22:33:02:07	20	10.0.2.2	10.0.2.254	6	25838	56900.0	301.0		
1748277559.63972	65	00:11:22:33:02:07	00:11:22:33:08:00	20	10.0.2.4	10.0.2.5	17	19675			26618.0	766.0
1748277560.215731	1469	00:11:22:33:06:08	00:11:22:33:00:09	10	10.0.2.1	10.0.2.2	6	51818	47398.0	118.0		
1748277560.791743	464	00:11:22:33:05:06	00:11:22:33:08:06	20	10.0.1.2	10.0.1.254	17	48807			8164.0	763.0
1748277561.367754	625	00:11:22:33:05:07	00:11:22:33:03:08	20	10.0.2.3	10.0.2.4	6	23279	29549.0	12.0		
1748277561.943766	1292	00:11:22:33:05:04	00:11:22:33:02:02	20	10.0.1.3	10.0.1.254	1	34980				
1748277562.519777	937	00:11:22:33:05:00	00:11:22:33:05:06	20	10.0.1.1	10.0.1.254	6	29989	9102.0	519.0		
1748277563.095789	137	00:11:22:33:03:03	00:11:22:33:06:03	20	10.0.2.254	10.0.2.2	17	23985			49728.0	614.0
1748277563.6718	928	00:11:22:33:03:06	00:11:22:33:08:03	10	10.0.2.2	10.0.2.5	17	49963			27422.0	683.0
1748277564.247812	1160	00:11:22:33:04:02	00:11:22:33:01:07	20	10.0.2.1	10.0.2.4	17	48175			22270.0	82.0
1748277564.823824	268	00:11:22:33:05:08	00:11:22:33:03:02	10	10.0.2.1	10.0.2.4	6	23996	29642.0	596.0		
1748277565.399835	581	00:11:22:33:05:09	00:11:22:33:05:03	20	10.0.2.2	10.0.2.1	6	23580	6447.0	994.0		
1748277565.975847	687	00:11:22:33:04:05	00:11:22:33:01:00	20	10.0.2.254	10.0.2.5	6	50665	5900.0	428.0		
1748277566.551858	618	00:11:22:33:02:05	00:11:22:33:03:08	10	10.0.1.2	10.0.1.3	6	28006	36799.0	91.0		
1748277567.12787	919	00:11:22:33:00:04	00:11:22:33:08:02	10	10.0.2.254	10.0.2.2	17	17996			4299.0	556.0
1748277567.703881	215	00:11:22:33:00:04	00:11:22:33:05:02	20	10.0.2.4	10.0.2.3	17	51201			63844.0	825.0
1748277568.279893	861	00:11:22:33:06:04	00:11:22:33:01:09	10	10.0.2.2	10.0.2.254	6	52182	2105.0	254.0		
1748277568.855904	1263	00:11:22:33:04:03	00:11:22:33:03:01	20	10.0.2.4	10.0.2.3	1	16876				
1748277569.431916	728	00:11:22:33:04:03	00:11:22:33:02:03	10	10.0.1.3	10.0.1.254	6	56354	9290.0	944.0		
1748277570.007927	1372	00:11:22:33:00:04	00:11:22:33:08:00	10	10.0.1.1	10.0.1.3	6	57714	22090.0	329.0		
1748277570.583939	649	00:11:22:33:00:03	00:11:22:33:07:03	10	10.0.1.2	10.0.1.1	17	9982			9992.0	999.0
1748277571.15995	363	00:11:22:33:03:01	00:11:22:33:03:09	20	10.0.2.4	10.0.2.1	1	4674				
1748277571.735962	280	00:11:22:33:07:06	00:11:22:33:08:08	20	10.0.2.3	10.0.2.1	1	48082				
1748277572.311973	1247	00:11:22:33:07:00	00:11:22:33:01:03	20	10.0.1.254	10.0.2.1	17	9695			49606.0	375.0
1748277572.887985	1303	00:11:22:33:05:07	00:11:22:33:03:05	20	10.0.2.4	10.0.2.1	6	22187	53501.0	722.0		
1748277573.463996	247	00:11:22:33:09:03	00:11:22:33:03:09	20	10.0.2.5	10.0.2.4	1	1214				
1748277574.040008	1472	00:11:22:33:06:05	00:11:22:33:08:02	20	10.0.1.254	10.0.2.5	17	60630			45430.0	86.0
1748277574.616019	533	00:11:22:33:00:00	00:11:22:33:03:05	20	10.0.2.254	10.0.2.4	6	15977	63307.0	808.0		
1748277575.192031	590	00:11:22:33:08:05	00:11:22:33:08:03	20	10.0.1.254	10.0.1.3	17	58414			36928.0	963.0
1748277575.768042	1005	00:11:22:33:03:05	00:11:22:33:09:01	10	10.0.2.1	10.0.2.254	1	7965				
1748277576.344054	1465	00:11:22:33:00:00	00:11:22:33:09:03	10	10.0.2.254	10.0.1.3	6	60481	42500.0	93.0		
1748277576.920065	1177	00:11:22:33:06:01	00:11:22:33:08:07	10	10.0.2.254	10.0.2.4	1	11881				
1748277577.496077	192	00:11:22:33:01:09	00:11:22:33:00:08	20	10.0.1.1	10.0.1.3	1	32177				
1748277578.072088	1424	00:11:22:33:02:07	00:11:22:33:01:01	20	10.0.2.4	10.0.2.1	6	37177	1614.0	212.0		
1748277578.6481	1068	00:11:22:33:06:02	00:11:22:33:03:09	20	10.0.2.1	10.0.2.2	17	51358			28939.0	661.0
1748277579.224112	807	00:11:22:33:07:05	00:11:22:33:01:01	20	10.0.2.5	10.0.2.254	17	46553			59168.0	410.0
1748277579.800123	1439	00:11:22:33:06:04	00:11:22:33:04:03	10	10.0.2.2	10.0.2.4	6	25255	41152.0	699.0		
1748277580.376135	1354	00:11:22:33:03:08	00:11:22:33:01:06	10	10.0.2.1	10.0.2.3	17	47217			10112.0	523.0
1748277580.952146	1138	00:11:22:33:03:03	00:11:22:33:03:06	10	10.0.1.1	10.0.1.2	17	55041			40000.0	991.0
1748277581.528158	743	00:11:22:33:02:08	00:11:22:33:06:04	20	10.0.2.1	10.0.2.3	1	34063				
1748277582.104169	1445	00:11:22:33:06:08	00:11:22:33:09:05	20	10.0.2.4	10.0.2.3	6	47249	18350.0	209.0		
1748277582.680181	1093	00:11:22:33:02:06	00:11:22:33:04:06	10	10.0.1.254	10.0.2.1	1	2786				
1748277583.256192	245	00:11:22:33:01:08	00:11:22:33:04:05	20	10.0.2.1	10.0.2.3	6	60989	2644.0	464.0		
1748277583.832204	1217	00:11:22:33:09:08	00:11:22:33:04:00	10	10.0.2.3	10.0.2.2	17	2882			63272.0	171.0
1748277584.408215	272	00:11:22:33:06:07	00:11:22:33:09:09	20	10.0.1.3	10.0.1.1	6	24524	10769.0	826.0		
1748277584.984227	86	00:11:22:33:07:00	00:11:22:33:07:07	20	10.0.2.3	10.0.2.5	17	54261			59459.0	790.0
1748277585.560238	1192	00:11:22:33:07:00	00:11:22:33:04:08	20	10.0.2.3	10.0.2.5	1	20553				
1748277586.13625	637	00:11:22:33:04:08	00:11:22:33:05:08	20	10.0.2.254	10.0.1.3	1	49831				
1748277586.712261	1345	00:11:22:33:06:08	00:11:22:33:02:06	10	10.0.2.254	10.0.2.1	6	38255	48913.0	849.0		
1748277587.288273	929	00:11:22:33:06:08	00:11:22:33:09:07	10	10.0.1.254	10.0.1.1	17	236			28374.0	366.0
1748277587.864284	1369	00:11:22:33:00:07	00:11:22:33:02:05	10	10.0.2.2	10.0.2.4	1	63865				
1748277588.440296	889	00:11:22:33:01:03	00:11:22:33:08:08	20	10.0.2.254	10.0.2.5	17	62345			36215.0	619.0
1748277589.016307	712	00:11:22:33:03:00	00:11:22:33:09:07	10	10.0.2.254	10.0.1.2	1	27723				
1748277589.592319	1092	00:11:22:33:00:08	00:11:22:33:06:05	20	10.0.1.3	10.0.1.254	1	39107				
1748277590.16833	866	00:11:22:33:03:07	00:11:22:33:01:01	10	10.0.2.2	10.0.2.254	6	32535	3964.0	630.0		
1748277590.744342	1373	00:11:22:33:01:01	00:11:22:33:02:05	10	10.0.1.2	10.0.1.3	17	12262			53308.0	937.0
1748277591.320353	877	00:11:22:33:03:09	00:11:22:33:03:07	10	10.0.2.5	10.0.2.4	17	26499			41522.0	564.0
1748277591.896365	693	00:11:22:33:01:01	00:11:22:33:08:05	10	10.0.1.1	10.0.1.254	6	6822	63481.0	8.0		
1748277592.472376	1128	00:11:22:33:05:08	00:11:22:33:05:02	20	10.0.2.1	10.0.2.254	6	39255	64244.0	796.0		
1748277593.048388	1458	00:11:22:33:04:01	00:11:22:33:03:08	10	10.0.1.254	10.0.1.3	17	5738			4122.0	193.0
1748277593.6244	908	00:11:22:33:07:05	00:11:22:33:01:02	10	10.0.2.4	10.0.2.5	17	38244			9277.0	62.0
1748277594.200411	481	00:11:22:33:03:04	00:11:22:33:04:03	10	10.0.1.1	10.0.1.254	6	50969	26232.0	792.0		
1748277594.776423	610	00:11:22:33:08:07	00:11:22:33:01:00	10	10.0.1.1	10.0.1.254	1	44411				
1748277595.352434	1360	00:11:22:33:08:08	00:11:22:33:09:05	20	10.0.2.4	10.0.2.254	17	35421			2478.0	115.0
1748277595.928446	1204	00:11:22:33:01:01	00:11:22:33:00:02	10	10.0.1.254	10.0.1.3	1	45580				
1748277596.504457	958	00:11:22:33:08:05	00:11:22:33:03:02	10	10.0.1.2	10.0.1.254	17	15775			11426.0	787.0
1748277597.080469	969	00:11:22:33:01:08	00:11:22:33:05:03	10	10.0.1.3	10.0.1.1	17	36527			53205.0	337.0
1748277597.65648	438	00:11:22:33:06:03	00:11:22:33:04:05	20	10.0.1.3	10.0.1.254	17	15683			13484.0	1000.0
1748277598.232492	123	00:11:22:33:07:02	00:11:22:33:09:09	20	10.0.1.3	10.0.1.1	17	48228			18753.0	975.0
1748277598.808503	517	00:11:22:33:09:00	00:11:22:33:01:01	10	10.0.1.1	10.0.1.3	17	13890			56772.0	259.0
1748277599.384515	1038	00:11:22:33:02:09	00:11:22:33:01:07	20	10.0.2.5	10.0.2.2	1	6055				
1748277599.960526	237	00:11:22:33:07:00	00:11:22:33:08:00	20	10.0.1.1	10.0.1.2	1	34722				
1748277600.536538	339	00:11:22:33:01:08	00:11:22:33:00:03	10	10.0.2.5	10.0.2.3	17	51543			43024.0	296.0
1748277601.112549	743	00:11:22:33:07:08	00:11:22:33:04:04	10	10.0.2.2	10.0.2.3	1	30614				
1748277601.688561	1277	00:11:22:33:09:01	00:11:22:33:00:05	20	10.0.1.254	10.0.1.1	17	27796			58742.0	888.0
1748277602.264572	94	00:11:22:33:01:08	00:11:22:33:08:00	20	10.0.1.1	10.0.1.254	1	17776				
1748277602.840584	88	00:11:22:33:03:06	00:11:22:33:07:00	10	10.0.1.3	10.0.1.2	6	25350	54492.0	53.0		
1748277603.416595	850	00:11:22:33:00:01	00:11:22:33:05:03	20	10.0.2.2	10.0.2.4	6	28000	44107.0	494.0		
1748277603.992607	805	00:11:22:33:04:09	00:11:22:33:04:02	20	10.0.2.4	10.0.2.2	1	31668				
1748277604.568618	823	00:11:22:33:06:05	00:11:22:33:07:01	20	10.0.1.254	10.0.2.5	17	26918			57337.0	451.0
1748277605.14463	1104	00:11:22:33:04:08	00:11:22:33:04:04	20	10.0.2.254	10.0.2.1	1	46152				
1748277605.720641	901	00:11:22:33:02:06	00:11:22:33:04:09	10	10.0.2.4	10.0.2.254	1	17443				
1748277606.296653	1316	00:11:22:33:01:07	00:11:22:33:07:05	10	10.0.1.2	10.0.1.1	17	11991			39893.0	497.0
1748277606.872664	265	00:11:22:33:02:04	00:11:22:33:07:01	20	10.0.1.1	10.0.1.3	6	2473	9132.0	44.0		
1748277607.448676	1174	00:11:22:33:07:05	00:11:22:33:03:05	20	10.0.1.2	10.0.1.1	1	57248				
1748277608.024688	664	00:11:22:33:06:05	00:11:22:33:00:02	10	10.0.2.3	10.0.2.1	17	32210			50002.0	454.0
1748277608.600699	654	00:11:22:33:09:03	00:11:22:33:03:02	20	10.0.2.1	10.0.2.5	1	54604				
1748277609.176711	566	00:11:22:33:09:01	00:11:22:33:07:02	20	10.0.2.2	10.0.2.1	17	4889			25045.0	21.0
1748277609.752722	1311	00:11:22:33:09:01	00:11:22:33:09:06	10	10.0.2.2	10.0.2.4	17	50551			4225.0	687.0
1748277610.328734	679	00:11:22:33:09:03	00:11:22:33:00:06	20	10.0.2.1	10.0.2.3	6	43421	25370.0	71.0		
1748277610.904745	1487	00:11:22:33:01:06	00:11:22:33:07:01	10	10.0.2.254	10.0.2.3	1	5681				
1748277611.480757	1480	00:11:22:33:09:04	00:11:22:33:05:02	20	10.0.2.1	10.0.2.254	1	16720				
1748277612.056768	969	00:11:22:33:07:02	00:11:22:33:04:02	10	10.0.1.3	10.0.1.254	6	57619	59259.0	13.0		
1748277612.63278	1086	00:11:22:33:00:01	00:11:22:33:07:01	20	10.0.1.254	10.0.2.4	17	24537			62425.0	978.0
1748277613.208791	1307	00:11:22:33:06:07	00:11:22:33:09:05	20	10.0.2.3	10.0.2.4	17	33741			21678.0	899.0
1748277613.784803	1468	00:11:22:33:08:04	00:11:22:33:01:09	10	10.0.2.3	10.0.2.254	17	63065			43927.0	241.0
1748277614.360814	606	00:11:22:33:06:08	00:11:22:33:08:04	10	10.0.1.3	10.0.1.2	17	47117			2242.0	397.0
1748277614.936826	1389	00:11:22:33:06:08	00:11:22:33:00:00	10	10.0.1.254	10.0.2.1	1	56653				
1748277615.512837	784	00:11:22:33:03:01	00:11:22:33:04:07	10	10.0.1.1	10.0.1.254	17	30105			5122.0	691.0
